time,altMsl,tas,vvi,mach,ias,alpha,nx,ny,nz,x,y,z
2.305000e+00,2.963809e+02,9.975242e+01,-3.559793e+00,2.941259e-01,9.833961e+01,1.293796e+01,1.153120e+00,1.268603e+00,3.825827e-02,-3.005261e+05,2.963631e+02,5.275512e+05
2.321000e+00,2.963199e+02,9.990645e+01,-3.477214e+00,2.945799e-01,9.849175e+01,1.299583e+01,1.154557e+00,1.276497e+00,4.164256e-02,-3.005245e+05,2.963094e+02,5.275512e+05
2.338000e+00,2.962602e+02,1.000601e+02,-3.393094e+00,2.950326e-01,9.864348e+01,1.304690e+01,1.155977e+00,1.283171e+00,4.529315e-02,-3.005228e+05,2.962534e+02,5.275512e+05
2.355000e+00,2.962019e+02,1.002132e+02,-3.307584e+00,2.954840e-01,9.879472e+01,1.309121e+01,1.156801e+00,1.289542e+00,4.927154e-02,-3.005211e+05,2.961986e+02,5.275512e+05
2.371000e+00,2.961638e+02,1.003150e+02,-3.249828e+00,2.957841e-01,9.889530e+01,1.311696e+01,1.157392e+00,1.293704e+00,5.181865e-02,-3.005195e+05,2.961475e+02,5.275512e+05
2.388000e+00,2.961078e+02,1.004675e+02,-3.162166e+00,2.962334e-01,9.904586e+01,1.314987e+01,1.158631e+00,1.299232e+00,5.552418e-02,-3.005178e+05,2.960952e+02,5.275512e+05
2.405000e+00,2.960533e+02,1.006196e+02,-3.073489e+00,2.966819e-01,9.919611e+01,1.317604e+01,1.159545e+00,1.303605e+00,5.956657e-02,-3.005161e+05,2.960441e+02,5.275512e+05
2.421000e+00,2.960002e+02,1.007715e+02,-2.983923e+00,2.971293e-01,9.934604e+01,1.319554e+01,1.160250e+00,1.307798e+00,6.350106e-02,-3.005145e+05,2.959972e+02,5.275512e+05
2.438000e+00,2.959486e+02,1.009230e+02,-2.893554e+00,2.975759e-01,9.949565e+01,1.320840e+01,1.160989e+00,1.311525e+00,6.732367e-02,-3.005128e+05,2.959486e+02,5.275511e+05
2.455000e+00,2.959150e+02,1.010239e+02,-2.832968e+00,2.978733e-01,9.959530e+01,1.321332e+01,1.161628e+00,1.313096e+00,6.999280e-02,-3.005111e+05,2.959009e+02,5.275511e+05
2.472000e+00,2.958659e+02,1.011751e+02,-2.741739e+00,2.983190e-01,9.974462e+01,1.321537e+01,1.162180e+00,1.314899e+00,7.407682e-02,-3.005093e+05,2.958549e+02,5.275511e+05
2.488000e+00,2.958183e+02,1.013262e+02,-2.650177e+00,2.987643e-01,9.989379e+01,1.321116e+01,1.162675e+00,1.316492e+00,7.795497e-02,-3.005077e+05,2.958130e+02,5.275511e+05
2.505000e+00,2.957721e+02,1.014772e+02,-2.558396e+00,2.992094e-01,1.000429e+02,1.320081e+01,1.163604e+00,1.317357e+00,8.161702e-02,-3.005060e+05,2.957696e+02,5.275511e+05
2.521000e+00,2.957422e+02,1.015779e+02,-2.497207e+00,2.995061e-01,1.001423e+02,1.319062e+01,1.164211e+00,1.317246e+00,8.403518e-02,-3.005044e+05,2.957297e+02,5.275511e+05
2.538000e+00,2.956985e+02,1.017289e+02,-2.405561e+00,2.999514e-01,1.002914e+02,1.317063e+01,1.164819e+00,1.316592e+00,8.764266e-02,-3.005026e+05,2.956889e+02,5.275511e+05
2.555000e+00,2.956564e+02,1.018801e+02,-2.314137e+00,3.003969e-01,1.004406e+02,1.314520e+01,1.165473e+00,1.315844e+00,9.099299e-02,-3.005009e+05,2.956495e+02,5.275511e+05
2.571000e+00,2.956158e+02,1.020313e+02,-2.223069e+00,3.008428e-01,1.005899e+02,1.311457e+01,1.166541e+00,1.314236e+00,9.418122e-02,-3.004993e+05,2.956135e+02,5.275510e+05
2.588000e+00,2.955766e+02,1.021829e+02,-2.132581e+00,3.012895e-01,1.007396e+02,1.307914e+01,1.167884e+00,1.311675e+00,9.708990e-02,-3.004975e+05,2.955766e+02,5.275510e+05
2.605000e+00,2.955513e+02,1.022841e+02,-2.072633e+00,3.015879e-01,1.008395e+02,1.305305e+01,1.168533e+00,1.309994e+00,9.881876e-02,-3.004958e+05,2.955409e+02,5.275510e+05
2.621000e+00,2.955146e+02,1.024362e+02,-1.983330e+00,3.020361e-01,1.009896e+02,1.301048e+01,1.169568e+00,1.307326e+00,1.013425e-01,-3.004942e+05,2.955087e+02,5.275510e+05
2.638000e+00,2.954794e+02,1.025886e+02,-1.894904e+00,3.024854e-01,1.011400e+02,1.296413e+01,1.170890e+00,1.303790e+00,1.036154e-01,-3.004924e+05,2.954756e+02,5.275510e+05
2.655000e+00,2.954456e+02,1.027414e+02,-1.807520e+00,3.029359e-01,1.012908e+02,1.291447e+01,1.172247e+00,1.299884e+00,1.055188e-01,-3.004907e+05,2.954438e+02,5.275510e+05
2.671000e+00,2.954239e+02,1.028436e+02,-1.749873e+00,3.032370e-01,1.013917e+02,1.287974e+01,1.173128e+00,1.297284e+00,1.066628e-01,-3.004890e+05,2.954151e+02,5.275509e+05
2.688000e+00,2.953925e+02,1.029971e+02,-1.664376e+00,3.036898e-01,1.015432e+02,1.282553e+01,1.174273e+00,1.293329e+00,1.082423e-01,-3.004873e+05,2.953858e+02,5.275509e+05
2.705000e+00,2.953625e+02,1.031512e+02,-1.580180e+00,3.041440e-01,1.016953e+02,1.276919e+01,1.175922e+00,1.288637e+00,1.093813e-01,-3.004855e+05,2.953578e+02,5.275509e+05
2.721000e+00,2.953340e+02,1.033059e+02,-1.497446e+00,3.046000e-01,1.018479e+02,1.271129e+01,1.177605e+00,1.283626e+00,1.101830e-01,-3.004839e+05,2.953325e+02,5.275509e+05
2.738000e+00,2.953068e+02,1.034612e+02,-1.416244e+00,3.050578e-01,1.020012e+02,1.265241e+01,1.179308e+00,1.278620e+00,1.107987e-01,-3.004821e+05,2.953068e+02,5.275508e+05
2.755000e+00,2.952894e+02,1.035651e+02,-1.362995e+00,3.053641e-01,1.021037e+02,1.261290e+01,1.180762e+00,1.275099e+00,1.108940e-01,-3.004804e+05,2.952826e+02,5.275508e+05
2.771000e+00,2.952645e+02,1.037217e+02,-1.284600e+00,3.058256e-01,1.022582e+02,1.255379e+01,1.183842e+00,1.269036e+00,1.101667e-01,-3.004787e+05,2.952606e+02,5.275508e+05
2.788000e+00,2.952408e+02,1.038791e+02,-1.208116e+00,3.062897e-01,1.024135e+02,1.249568e+01,1.186924e+00,1.262735e+00,1.090364e-01,-3.004769e+05,2.952384e+02,5.275508e+05
2.805000e+00,2.952186e+02,1.040373e+02,-1.133566e+00,3.067562e-01,1.025696e+02,1.243949e+01,1.189230e+00,1.257024e+00,1.078307e-01,-3.004752e+05,2.952174e+02,5.275507e+05
2.821000e+00,2.952044e+02,1.041432e+02,-1.084942e+00,3.070683e-01,1.026740e+02,1.240348e+01,1.190819e+00,1.253293e+00,1.066462e-01,-3.004735e+05,2.951990e+02,5.275507e+05
2.838000e+00,2.951843e+02,1.043027e+02,-1.013760e+00,3.075386e-01,1.028314e+02,1.235233e+01,1.193486e+00,1.247160e+00,1.041299e-01,-3.004717e+05,2.951802e+02,5.275507e+05
2.855000e+00,2.951653e+02,1.044629e+02,-9.446566e-01,3.080109e-01,1.029894e+02,1.230545e+01,1.195521e+00,1.241727e+00,1.018110e-01,-3.004700e+05,2.951625e+02,5.275506e+05
2.871000e+00,2.951477e+02,1.046237e+02,-8.774692e-01,3.084848e-01,1.031480e+02,1.226359e+01,1.197207e+00,1.237913e+00,9.938809e-02,-3.004683e+05,2.951468e+02,5.275506e+05
2.888000e+00,2.951312e+02,1.047850e+02,-8.121812e-01,3.089605e-01,1.033072e+02,1.222738e+01,1.199391e+00,1.234003e+00,9.599707e-02,-3.004665e+05,2.951312e+02,5.275506e+05
2.905000e+00,2.951209e+02,1.048929e+02,-7.697378e-01,3.092785e-01,1.034136e+02,1.220681e+01,1.200671e+00,1.231515e+00,9.383241e-02,-3.004647e+05,2.951171e+02,5.275505e+05
2.921000e+00,2.951065e+02,1.050550e+02,-7.075888e-01,3.097565e-01,1.035735e+02,1.218188e+01,1.202319e+00,1.228942e+00,9.073282e-02,-3.004630e+05,2.951044e+02,5.275505e+05
2.938000e+00,2.950932e+02,1.052175e+02,-6.469828e-01,3.102355e-01,1.037337e+02,1.216444e+01,1.204024e+00,1.228519e+00,8.703510e-02,-3.004613e+05,2.950919e+02,5.275505e+05
2.955000e+00,2.950811e+02,1.053803e+02,-5.878598e-01,3.107154e-01,1.038943e+02,1.215499e+01,1.205795e+00,1.228320e+00,8.299744e-02,-3.004595e+05,2.950805e+02,5.275504e+05
2.971000e+00,2.950736e+02,1.054889e+02,-5.492157e-01,3.110356e-01,1.040014e+02,1.215340e+01,1.206881e+00,1.228701e+00,8.055934e-02,-3.004578e+05,2.950709e+02,5.275504e+05
2.988000e+00,2.950634e+02,1.056519e+02,-4.921944e-01,3.115163e-01,1.041622e+02,1.215836e+01,1.208489e+00,1.231262e+00,7.703532e-02,-3.004560e+05,2.950614e+02,5.275503e+05
3.005000e+00,2.950543e+02,1.058150e+02,-4.359875e-01,3.119971e-01,1.043230e+02,1.217219e+01,1.210265e+00,1.235777e+00,7.309496e-02,-3.004542e+05,2.950530e+02,5.275503e+05
3.021000e+00,2.950463e+02,1.059780e+02,-3.804646e-01,3.124777e-01,1.044838e+02,1.219502e+01,1.212079e+00,1.240919e+00,6.952877e-02,-3.004525e+05,2.950459e+02,5.275502e+05
3.038000e+00,2.950395e+02,1.061410e+02,-3.254350e-01,3.129581e-01,1.046444e+02,1.222697e+01,1.213971e+00,1.247411e+00,6.627767e-02,-3.004507e+05,2.950395e+02,5.275502e+05
3.055000e+00,2.950355e+02,1.062495e+02,-2.888128e-01,3.132780e-01,1.047514e+02,1.225325e+01,1.215379e+00,1.253733e+00,6.389648e-02,-3.004489e+05,2.950341e+02,5.275501e+05
3.071000e+00,2.950305e+02,1.064120e+02,-2.337016e-01,3.137572e-01,1.049117e+02,1.229985e+01,1.217601e+00,1.264700e+00,6.063867e-02,-3.004472e+05,2.950298e+02,5.275501e+05
3.088000e+00,2.950266e+02,1.065741e+02,-1.781762e-01,3.142352e-01,1.050716e+02,1.235467e+01,1.219873e+00,1.276576e+00,5.807753e-02,-3.004454e+05,2.950263e+02,5.275500e+05
3.105000e+00,2.950239e+02,1.067358e+02,-1.219830e-01,3.147120e-01,1.052310e+02,1.241717e+01,1.222306e+00,1.290514e+00,5.570064e-02,-3.004436e+05,2.950238e+02,5.275500e+05
3.121000e+00,2.950227e+02,1.068433e+02,-8.390763e-02,3.150290e-01,1.053370e+02,1.246271e+01,1.224065e+00,1.301872e+00,5.419586e-02,-3.004419e+05,2.950222e+02,5.275499e+05
3.138000e+00,2.950218e+02,1.070040e+02,-2.538297e-02,3.155027e-01,1.054954e+02,1.253589e+01,1.226874e+00,1.322071e+00,5.247287e-02,-3.004400e+05,2.950217e+02,5.275498e+05
3.155000e+00,2.950221e+02,1.071639e+02,3.490093e-02,3.159743e-01,1.056531e+02,1.261398e+01,1.229772e+00,1.342385e+00,5.105632e-02,-3.004382e+05,2.950222e+02,5.275498e+05
3.171000e+00,2.950235e+02,1.073231e+02,9.706621e-02,3.164435e-01,1.058100e+02,1.269593e+01,1.232801e+00,1.364363e+00,4.951463e-02,-3.004365e+05,2.950236e+02,5.275497e+05
3.188000e+00,2.950261e+02,1.074813e+02,1.614698e-01,3.169101e-01,1.059660e+02,1.278047e+01,1.235901e+00,1.388574e+00,4.828672e-02,-3.004347e+05,2.950261e+02,5.275496e+05
3.205000e+00,2.950285e+02,1.075863e+02,2.056250e-01,3.172196e-01,1.060695e+02,1.283769e+01,1.237906e+00,1.403892e+00,4.765605e-02,-3.004329e+05,2.950295e+02,5.275496e+05
3.221000e+00,2.950331e+02,1.077430e+02,2.735228e-01,3.176818e-01,1.062239e+02,1.292414e+01,1.240848e+00,1.425927e+00,4.670538e-02,-3.004311e+05,2.950339e+02,5.275495e+05
3.238000e+00,2.950390e+02,1.078988e+02,3.433495e-01,3.181411e-01,1.063775e+02,1.301053e+01,1.243771e+00,1.448566e+00,4.572695e-02,-3.004293e+05,2.950396e+02,5.275494e+05
3.255000e+00,2.950461e+02,1.080536e+02,4.150611e-01,3.185977e-01,1.065301e+02,1.309597e+01,1.246580e+00,1.470422e+00,4.502759e-02,-3.004275e+05,2.950465e+02,5.275493e+05
3.271000e+00,2.950515e+02,1.081563e+02,4.637788e-01,3.189005e-01,1.066313e+02,1.315206e+01,1.248371e+00,1.483917e+00,4.460461e-02,-3.004257e+05,2.950538e+02,5.275492e+05
3.288000e+00,2.950607e+02,1.083097e+02,5.380170e-01,3.193527e-01,1.067825e+02,1.323447e+01,1.250971e+00,1.502923e+00,4.390579e-02,-3.004239e+05,2.950629e+02,5.275492e+05
3.305000e+00,2.950712e+02,1.084622e+02,6.134865e-01,3.198023e-01,1.069328e+02,1.331437e+01,1.253509e+00,1.521099e+00,4.326989e-02,-3.004221e+05,2.950731e+02,5.275491e+05
3.321000e+00,2.950830e+02,1.086138e+02,6.899863e-01,3.202496e-01,1.070822e+02,1.339137e+01,1.255905e+00,1.537936e+00,4.269585e-02,-3.004203e+05,2.950837e+02,5.275490e+05
3.338000e+00,2.950961e+02,1.087647e+02,7.672744e-01,3.206944e-01,1.072309e+02,1.346521e+01,1.258178e+00,1.553450e+00,4.212350e-02,-3.004185e+05,2.950961e+02,5.275489e+05
3.355000e+00,2.951056e+02,1.088649e+02,8.191126e-01,3.209898e-01,1.073296e+02,1.351259e+01,1.259662e+00,1.563020e+00,4.170661e-02,-3.004166e+05,2.951097e+02,5.275488e+05
3.371000e+00,2.951209e+02,1.090145e+02,8.971714e-01,3.214312e-01,1.074771e+02,1.358086e+01,1.261816e+00,1.576344e+00,4.108277e-02,-3.004149e+05,2.951236e+02,5.275487e+05
3.388000e+00,2.951376e+02,1.091635e+02,9.754212e-01,3.218706e-01,1.076239e+02,1.364576e+01,1.263882e+00,1.588666e+00,4.044861e-02,-3.004131e+05,2.951395e+02,5.275486e+05
3.405000e+00,2.951555e+02,1.093119e+02,1.053664e+00,3.223082e-01,1.077701e+02,1.370736e+01,1.265819e+00,1.599884e+00,3.972348e-02,-3.004112e+05,2.951566e+02,5.275485e+05
3.421000e+00,2.951682e+02,1.094105e+02,1.105708e+00,3.225990e-01,1.078673e+02,1.374669e+01,1.267076e+00,1.606649e+00,3.917856e-02,-3.004095e+05,2.951738e+02,5.275484e+05
3.438000e+00,2.951884e+02,1.095580e+02,1.183434e+00,3.230339e-01,1.080126e+02,1.380329e+01,1.268949e+00,1.615867e+00,3.824214e-02,-3.004076e+05,2.951932e+02,5.275482e+05
3.455000e+00,2.952099e+02,1.097050e+02,1.260657e+00,3.234673e-01,1.081573e+02,1.385728e+01,1.270653e+00,1.624734e+00,3.725440e-02,-3.004057e+05,2.952137e+02,5.275481e+05
3.471000e+00,2.952328e+02,1.098514e+02,1.337269e+00,3.238992e-01,1.083016e+02,1.390894e+01,1.272224e+00,1.632975e+00,3.624326e-02,-3.004040e+05,2.952341e+02,5.275480e+05
3.488000e+00,2.952569e+02,1.099974e+02,1.413060e+00,3.243298e-01,1.084454e+02,1.395868e+01,1.273766e+00,1.639863e+00,3.504649e-02,-3.004021e+05,2.952569e+02,5.275479e+05
3.505000e+00,2.952737e+02,1.100946e+02,1.463071e+00,3.246162e-01,1.085411e+02,1.399101e+01,1.274713e+00,1.644370e+00,3.423909e-02,-3.004003e+05,2.952810e+02,5.275477e+05
3.521000e+00,2.953000e+02,1.102398e+02,1.537303e+00,3.250446e-01,1.086841e+02,1.403852e+01,1.276028e+00,1.651301e+00,3.306401e-02,-3.003985e+05,2.953046e+02,5.275476e+05
3.538000e+00,2.953276e+02,1.103846e+02,1.610599e+00,3.254717e-01,1.088267e+02,1.408515e+01,1.277258e+00,1.658247e+00,3.189944e-02,-3.003966e+05,2.953308e+02,5.275475e+05
3.555000e+00,2.953565e+02,1.105289e+02,1.682931e+00,3.258973e-01,1.089689e+02,1.413120e+01,1.278408e+00,1.665229e+00,3.082591e-02,-3.003948e+05,2.953582e+02,5.275473e+05
3.571000e+00,2.953765e+02,1.106248e+02,1.730638e+00,3.261802e-01,1.090633e+02,1.416168e+01,1.279139e+00,1.670201e+00,3.019721e-02,-3.003930e+05,2.953851e+02,5.275472e+05
3.588000e+00,2.954074e+02,1.107683e+02,1.801477e+00,3.266032e-01,1.092046e+02,1.420718e+01,1.280218e+00,1.678312e+00,2.933468e-02,-3.003911e+05,2.954146e+02,5.275470e+05
3.605000e+00,2.954397e+02,1.109112e+02,1.871536e+00,3.270246e-01,1.093453e+02,1.425243e+01,1.281188e+00,1.687261e+00,2.870729e-02,-3.003892e+05,2.954453e+02,5.275469e+05
3.621000e+00,2.954731e+02,1.110534e+02,1.940917e+00,3.274442e-01,1.094853e+02,1.429733e+01,1.282152e+00,1.696795e+00,2.840059e-02,-3.003875e+05,2.954750e+02,5.275467e+05
3.638000e+00,2.955078e+02,1.111950e+02,2.009651e+00,3.278618e-01,1.096247e+02,1.434171e+01,1.283136e+00,1.706642e+00,2.817714e-02,-3.003856e+05,2.955078e+02,5.275466e+05
3.655000e+00,2.955316e+02,1.112890e+02,2.055133e+00,3.281392e-01,1.097173e+02,1.437093e+01,1.283802e+00,1.713651e+00,2.809302e-02,-3.003837e+05,2.955418e+02,5.275464e+05
3.671000e+00,2.955682e+02,1.114296e+02,2.122899e+00,3.285536e-01,1.098557e+02,1.441403e+01,1.284763e+00,1.724586e+00,2.826942e-02,-3.003819e+05,2.955746e+02,5.275462e+05
3.688000e+00,2.956060e+02,1.115694e+02,2.190115e+00,3.289659e-01,1.099933e+02,1.445600e+01,1.285695e+00,1.735578e+00,2.858182e-02,-3.003801e+05,2.956104e+02,5.275461e+05
3.705000e+00,2.956451e+02,1.117085e+02,2.256737e+00,3.293764e-01,1.101303e+02,1.449659e+01,1.286685e+00,1.746475e+00,2.892403e-02,-3.003782e+05,2.956473e+02,5.275459e+05
3.721000e+00,2.956717e+02,1.118009e+02,2.300808e+00,3.296489e-01,1.102212e+02,1.452277e+01,1.287343e+00,1.753793e+00,2.925222e-02,-3.003764e+05,2.956832e+02,5.275457e+05
3.738000e+00,2.957126e+02,1.119389e+02,2.366398e+00,3.300561e-01,1.103571e+02,1.456051e+01,1.288292e+00,1.764815e+00,2.995878e-02,-3.003745e+05,2.957221e+02,5.275455e+05
3.755000e+00,2.957546e+02,1.120763e+02,2.431269e+00,3.304614e-01,1.104923e+02,1.459620e+01,1.289243e+00,1.775300e+00,3.063252e-02,-3.003726e+05,2.957619e+02,5.275453e+05
3.771000e+00,2.957978e+02,1.122132e+02,2.495297e+00,3.308649e-01,1.106270e+02,1.462969e+01,1.290227e+00,1.785105e+00,3.131964e-02,-3.003708e+05,2.958002e+02,5.275452e+05
3.788000e+00,2.958419e+02,1.123494e+02,2.558380e+00,3.312669e-01,1.107611e+02,1.466088e+01,1.291260e+00,1.794404e+00,3.209117e-02,-3.003689e+05,2.958420e+02,5.275450e+05
3.805000e+00,2.958720e+02,1.124399e+02,2.599847e+00,3.315340e-01,1.108502e+02,1.468036e+01,1.291897e+00,1.800307e+00,3.250743e-02,-3.003670e+05,2.958850e+02,5.275447e+05
3.821000e+00,2.959180e+02,1.125754e+02,2.661064e+00,3.319334e-01,1.109834e+02,1.470760e+01,1.292826e+00,1.808583e+00,3.311851e-02,-3.003652e+05,2.959260e+02,5.275446e+05
3.838000e+00,2.959650e+02,1.127104e+02,2.720972e+00,3.323316e-01,1.111162e+02,1.473253e+01,1.293768e+00,1.815861e+00,3.376316e-02,-3.003633e+05,2.959704e+02,5.275443e+05
3.855000e+00,2.960130e+02,1.128450e+02,2.779415e+00,3.327286e-01,1.112487e+02,1.475529e+01,1.294691e+00,1.822292e+00,3.427429e-02,-3.003614e+05,2.960157e+02,5.275441e+05
3.871000e+00,2.960455e+02,1.129345e+02,2.817494e+00,3.329928e-01,1.113368e+02,1.476935e+01,1.295293e+00,1.826218e+00,3.451762e-02,-3.003596e+05,2.960596e+02,5.275439e+05
3.888000e+00,2.960951e+02,1.130685e+02,2.873203e+00,3.333882e-01,1.114687e+02,1.478892e+01,1.296133e+00,1.831719e+00,3.481028e-02,-3.003577e+05,2.961066e+02,5.275437e+05
3.905000e+00,2.961456e+02,1.132023e+02,2.927095e+00,3.337828e-01,1.116003e+02,1.480694e+01,1.297032e+00,1.836199e+00,3.491413e-02,-3.003558e+05,2.961544e+02,5.275434e+05
3.921000e+00,2.961971e+02,1.133359e+02,2.979012e+00,3.341768e-01,1.117316e+02,1.482380e+01,1.297875e+00,1.840177e+00,3.475126e-02,-3.003540e+05,2.962000e+02,5.275432e+05
3.938000e+00,2.962494e+02,1.134692e+02,3.028884e+00,3.345701e-01,1.118628e+02,1.483993e+01,1.298648e+00,1.844136e+00,3.446266e-02,-3.003521e+05,2.962493e+02,5.275430e+05
3.955000e+00,2.962847e+02,1.135579e+02,3.060990e+00,3.348319e-01,1.119501e+02,1.485044e+01,1.299155e+00,1.846790e+00,3.420335e-02,-3.003502e+05,2.963000e+02,5.275427e+05
3.971000e+00,2.963383e+02,1.136909e+02,3.107371e+00,3.352242e-01,1.120809e+02,1.486612e+01,1.299953e+00,1.850555e+00,3.349866e-02,-3.003484e+05,2.963477e+02,5.275425e+05
3.988000e+00,2.963928e+02,1.138237e+02,3.151589e+00,3.356158e-01,1.122115e+02,1.488206e+01,1.300698e+00,1.854579e+00,3.264735e-02,-3.003465e+05,2.963991e+02,5.275422e+05
4.005000e+00,2.964480e+02,1.139561e+02,3.193697e+00,3.360067e-01,1.123418e+02,1.489858e+01,1.301380e+00,1.859517e+00,3.182252e-02,-3.003446e+05,2.964512e+02,5.275420e+05
4.021000e+00,2.964852e+02,1.140443e+02,3.220638e+00,3.362668e-01,1.124285e+02,1.490999e+01,1.301851e+00,1.863334e+00,3.120692e-02,-3.003428e+05,2.965013e+02,5.275417e+05
4.038000e+00,2.965416e+02,1.141763e+02,3.259384e+00,3.366561e-01,1.125583e+02,1.492778e+01,1.302582e+00,1.869653e+00,3.015516e-02,-3.003408e+05,2.965547e+02,5.275414e+05
4.055000e+00,2.965987e+02,1.143079e+02,3.296184e+00,3.370444e-01,1.126877e+02,1.494643e+01,1.303288e+00,1.876483e+00,2.923557e-02,-3.003389e+05,2.966086e+02,5.275412e+05
4.071000e+00,2.966564e+02,1.144391e+02,3.331126e+00,3.374315e-01,1.128168e+02,1.496589e+01,1.304015e+00,1.884415e+00,2.835303e-02,-3.003371e+05,2.966597e+02,5.275409e+05
4.088000e+00,2.967147e+02,1.145698e+02,3.364346e+00,3.378173e-01,1.129454e+02,1.498593e+01,1.304754e+00,1.893772e+00,2.758010e-02,-3.003352e+05,2.967147e+02,5.275406e+05
4.105000e+00,2.967539e+02,1.146568e+02,3.385581e+00,3.380737e-01,1.130308e+02,1.499944e+01,1.305236e+00,1.900092e+00,2.725923e-02,-3.003333e+05,2.967708e+02,5.275403e+05
4.121000e+00,2.968131e+02,1.147867e+02,3.416092e+00,3.384570e-01,1.131586e+02,1.501969e+01,1.305952e+00,1.909735e+00,2.688027e-02,-3.003315e+05,2.968234e+02,5.275400e+05
4.138000e+00,2.968729e+02,1.149161e+02,3.445033e+00,3.388388e-01,1.132858e+02,1.503955e+01,1.306660e+00,1.920340e+00,2.660456e-02,-3.003295e+05,2.968797e+02,5.275397e+05
4.155000e+00,2.969331e+02,1.150450e+02,3.472489e+00,3.392190e-01,1.134125e+02,1.505851e+01,1.307386e+00,1.931351e+00,2.660077e-02,-3.003276e+05,2.969366e+02,5.275394e+05
4.171000e+00,2.969735e+02,1.151306e+02,3.489949e+00,3.394716e-01,1.134967e+02,1.507044e+01,1.307863e+00,1.938334e+00,2.664533e-02,-3.003258e+05,2.969909e+02,5.275391e+05
4.188000e+00,2.970344e+02,1.152586e+02,3.514814e+00,3.398493e-01,1.136226e+02,1.508697e+01,1.308554e+00,1.948150e+00,2.669408e-02,-3.003239e+05,2.970485e+02,5.275388e+05
4.205000e+00,2.970958e+02,1.153861e+02,3.538047e+00,3.402256e-01,1.137480e+02,1.510157e+01,1.309188e+00,1.957935e+00,2.688020e-02,-3.003219e+05,2.971064e+02,5.275385e+05
4.221000e+00,2.971575e+02,1.155132e+02,3.559638e+00,3.406006e-01,1.138729e+02,1.511386e+01,1.309787e+00,1.967296e+00,2.721361e-02,-3.003201e+05,2.971610e+02,5.275381e+05
4.238000e+00,2.972195e+02,1.156399e+02,3.579509e+00,3.409743e-01,1.139974e+02,1.512349e+01,1.310336e+00,1.975894e+00,2.757301e-02,-3.003182e+05,2.972195e+02,5.275378e+05
4.255000e+00,2.972610e+02,1.157241e+02,3.591738e+00,3.412229e-01,1.140803e+02,1.512832e+01,1.310660e+00,1.981042e+00,2.783647e-02,-3.003162e+05,2.972790e+02,5.275375e+05
4.271000e+00,2.973235e+02,1.158502e+02,3.608531e+00,3.415949e-01,1.142042e+02,1.513300e+01,1.311066e+00,1.988661e+00,2.841646e-02,-3.003144e+05,2.973343e+02,5.275371e+05
4.288000e+00,2.973862e+02,1.159760e+02,3.623415e+00,3.419660e-01,1.143278e+02,1.513435e+01,1.311412e+00,1.995834e+00,2.905045e-02,-3.003125e+05,2.973934e+02,5.275368e+05
4.305000e+00,2.974491e+02,1.161015e+02,3.636275e+00,3.423364e-01,1.144512e+02,1.513217e+01,1.311706e+00,2.001656e+00,2.963683e-02,-3.003105e+05,2.974527e+02,5.275364e+05
4.321000e+00,2.974911e+02,1.161851e+02,3.643650e+00,3.425830e-01,1.145334e+02,1.512872e+01,1.311850e+00,2.004818e+00,3.005909e-02,-3.003087e+05,2.975093e+02,5.275361e+05
4.338000e+00,2.975542e+02,1.163104e+02,3.652860e+00,3.429526e-01,1.146565e+02,1.512049e+01,1.311985e+00,2.009102e+00,3.078850e-02,-3.003068e+05,2.975688e+02,5.275357e+05
4.355000e+00,2.976174e+02,1.164355e+02,3.659775e+00,3.433220e-01,1.147796e+02,1.510852e+01,1.312077e+00,2.012757e+00,3.145370e-02,-3.003048e+05,2.976284e+02,5.275353e+05
4.371000e+00,2.976806e+02,1.165607e+02,3.664263e+00,3.436912e-01,1.149026e+02,1.509283e+01,1.312103e+00,2.014866e+00,3.207353e-02,-3.003030e+05,2.976843e+02,5.275349e+05
4.388000e+00,2.977438e+02,1.166859e+02,3.666189e+00,3.440607e-01,1.150257e+02,1.507354e+01,1.312062e+00,2.015913e+00,3.271635e-02,-3.003011e+05,2.977438e+02,5.275346e+05
4.405000e+00,2.977859e+02,1.167695e+02,3.666015e+00,3.443072e-01,1.151078e+02,1.505874e+01,1.312010e+00,2.016578e+00,3.307071e-02,-3.002991e+05,2.978043e+02,5.275342e+05
4.422000e+00,2.978491e+02,1.168949e+02,3.663510e+00,3.446772e-01,1.152311e+02,1.503371e+01,1.311937e+00,2.017011e+00,3.354781e-02,-3.002972e+05,2.978637e+02,5.275338e+05
4.438000e+00,2.979120e+02,1.170205e+02,3.658184e+00,3.450479e-01,1.153546e+02,1.500551e+01,1.311872e+00,2.015720e+00,3.386416e-02,-3.002954e+05,2.979193e+02,5.275334e+05
4.455000e+00,2.979748e+02,1.171465e+02,3.649894e+00,3.454195e-01,1.154784e+02,1.497448e+01,1.311874e+00,2.013725e+00,3.383081e-02,-3.002934e+05,2.979784e+02,5.275329e+05
4.471000e+00,2.980165e+02,1.172306e+02,3.642682e+00,3.456678e-01,1.155611e+02,1.495242e+01,1.311885e+00,2.012262e+00,3.364463e-02,-3.002916e+05,2.980347e+02,5.275326e+05
4.488000e+00,2.980788e+02,1.173572e+02,3.629275e+00,3.460412e-01,1.156855e+02,1.491757e+01,1.311835e+00,2.009573e+00,3.321769e-02,-3.002896e+05,2.980934e+02,5.275321e+05
